Node,Time
44950,0.009407
44960,0.009329
44970,0.009565
44980,0.009339
44990,0.009367
45000,0.009402
45010,0.009375
45020,0.009361
45030,0.009373
45040,0.009465
45050,0.009622
45060,0.009372
45070,0.009513
45080,0.009515
45090,0.009451
45100,0.009412
45110,0.009405
45120,0.009419
45130,0.009458
45140,0.009413
45150,0.009393
45160,0.009476
45170,0.009433
45180,0.009425
45190,0.009545
45200,0.009568
45210,0.009452
45220,0.009638
45230,0.009452
45240,0.009436
45250,0.009498
45260,0.009492
45270,0.00945
45280,0.009425
45290,0.009455
45300,0.009504
45310,0.010363
45320,0.011142
45330,0.009563
45340,0.009531
45350,0.009453
45360,0.009469
45370,0.009463
45380,0.009438
45390,0.00949
45400,0.009437
45410,0.00961
45420,0.009605
45430,0.009554
45440,0.009496
45450,0.009441
45460,0.009571
45470,0.009514
45480,0.009452
45490,0.009697
45500,0.009528
45510,0.00962
45520,0.009493
45530,0.009461
45540,0.009536
45550,0.009505
45560,0.009589
45570,0.009541
45580,0.009512
45590,0.009541
45600,0.009508
45610,0.009489
45620,0.009645
45630,0.009496
45640,0.009469
45650,0.009569
45660,0.009573
45670,0.00955
45680,0.0096
45690,0.009592
45700,0.009581
45710,0.009512
45720,0.009561
45730,0.009793
45740,0.009559
45750,0.009562
45760,0.009529
45770,0.00957
45780,0.009591
45790,0.009597
45800,0.009641
45810,0.009611
45820,0.009588
45830,0.00954
45840,0.009707
45850,0.009989
45860,0.010187
45870,0.009608
45880,0.009714
45890,0.009668
45900,0.009671
45910,0.009635
45920,0.00968
45930,0.009675
45940,0.009594
45950,0.00981
45960,0.009651
45970,0.009588
45980,0.009704
45990,0.009687
46000,0.009619
46010,0.00969
46020,0.009658
46030,0.009668
46040,0.009566
46050,0.009614
46060,0.009858
46070,0.009662
46080,0.009696
46090,0.009594
46100,0.009644
46110,0.009629
46120,0.009602
46130,0.009652
46140,0.009681
46150,0.009684
46160,0.009621
46170,0.009762
46180,0.009681
46190,0.009632
46200,0.009659
46210,0.009767
46220,0.009635
46230,0.009691
46240,0.009661
46250,0.009749
46260,0.009664
46270,0.009666
46280,0.009925
46290,0.009703
46300,0.009714
46310,0.009683
46320,0.009748
46330,0.009751
46340,0.009717
46350,0.009703
46360,0.009682
46370,0.009668
46380,0.009665
46390,0.009861
46400,0.00975
46410,0.009687
46420,0.009724
46430,0.009686
46440,0.009697
46450,0.009657
46460,0.009753
46470,0.00982
46480,0.009692
46490,0.010065
46500,0.009717
46510,0.009752
46520,0.009698
46530,0.009912
46540,0.00982
46550,0.009815
46560,0.009794
46570,0.009686
46580,0.009718
46590,0.009807
46600,0.009892
46610,0.00973
46620,0.009727
46630,0.009779
46640,0.009785
46650,0.009697
46660,0.009762
46670,0.00979
46680,0.009833
46690,0.009791
46700,0.00979
46710,0.010015
46720,0.009769
46730,0.00974
46740,0.009767
46750,0.009764
46760,0.009853
46770,0.009787
46780,0.009761
46790,0.009756
46800,0.009854
46810,0.00984
46820,0.010067
46830,0.009772
46840,0.009821
46850,0.009787
46860,0.009749
46870,0.00982
46880,0.009821
46890,0.009812
46900,0.009796
46910,0.009794
46920,0.009807
46930,0.010115
46940,0.009879
46950,0.009851
46960,0.009806
46970,0.009887
46980,0.0098
46990,0.009867
47000,0.0099
47010,0.009868
47020,0.00985
47030,0.009945
47040,0.010012
47050,0.009871
47060,0.00987
47070,0.009867
47080,0.009872
47090,0.009881
47100,0.009843
47110,0.009893
47120,0.009888
47130,0.009863
47140,0.009833
47150,0.010011
47160,0.010073
47170,0.009826
47180,0.009875
47190,0.009829
47200,0.009963
47210,0.009889
47220,0.009867
47230,0.009882
47240,0.00989
47250,0.009929
47260,0.010109
47270,0.009856
47280,0.009921
47290,0.009954
47300,0.009888
47310,0.010017
47320,0.009922
47330,0.009897
47340,0.009878
47350,0.009917
47360,0.010086
47370,0.01014
47380,0.0099
47390,0.009962
47400,0.009893
47410,0.010021
47420,0.009915
47430,0.009924
47440,0.009998
47450,0.009892
47460,0.009946
47470,0.010134
47480,0.010066
47490,0.009965
47500,0.009984
47510,0.010006
47520,0.009995
47530,0.010023
47540,0.010275
47550,0.009962
47560,0.009949
47570,0.01008
47580,0.010126
47590,0.010045
47600,0.010036
47610,0.009914
47620,0.009971
47630,0.009992
47640,0.009958
47650,0.009999
47660,0.009991
47670,0.009964
47680,0.010029
47690,0.010146
47700,0.010053
47710,0.010109
47720,0.010046
47730,0.010095
47740,0.010084
47750,0.009972
47760,0.010055
47770,0.009994
47780,0.010002
47790,0.010071
47800,0.010138
47810,0.010033
47820,0.010084
47830,0.010085
47840,0.010059
47850,0.009981
47860,0.010134
47870,0.010033
47880,0.010006
47890,0.010023
47900,0.010043
47910,0.010263
47920,0.010097
47930,0.010084
47940,0.010144
47950,0.010037
47960,0.010123
47970,0.010148
47980,0.010106
47990,0.01003
48000,0.010129
48010,0.010052
48020,0.010257
48030,0.010267
48040,0.010165
48050,0.01014
48060,0.010155
48070,0.010091
48080,0.01015
48090,0.010108
48100,0.010066
48110,0.010145
48120,0.010041
48130,0.01028
48140,0.010195
48150,0.010127
48160,0.010168
48170,0.010115
48180,0.01004
48190,0.010121
48200,0.010137
48210,0.010169
48220,0.010139
48230,0.010134
48240,0.010252
48250,0.010175
48260,0.010097
48270,0.010283
48280,0.010174
48290,0.010162
48300,0.010224
48310,0.010226
48320,0.010194
48330,0.010131
48340,0.01015
48350,0.010437
48360,0.010163
48370,0.01014
48380,0.010218
48390,0.010134
48400,0.010233
48410,0.010146
48420,0.010178
48430,0.010238
48440,0.010199
48450,0.010307
48460,0.010164
48470,0.010238
48480,0.010174
48490,0.010274
48500,0.010231
48510,0.01021
48520,0.010232
48530,0.010426
48540,0.010315
48550,0.010267
48560,0.010339
48570,0.01023
48580,0.010252
48590,0.010197
48600,0.010216
48610,0.010199
48620,0.011101
48630,0.01054
48640,0.010243
48650,0.010198
48660,0.010221
48670,0.010482
48680,0.010184
48690,0.010212
48700,0.01022
48710,0.010282
48720,0.010368
48730,0.010348
48740,0.010231
48750,0.010247
48760,0.010279
48770,0.010278
48780,0.010334
48790,0.010245
48800,0.010369
48810,0.010217
48820,0.0104
48830,0.010279
48840,0.010278
48850,0.010275
48860,0.010238
48870,0.01031
48880,0.01029
48890,0.010356
48900,0.010321
48910,0.010272
48920,0.010233
48930,0.010313
48940,0.010284
48950,0.010285
48960,0.010339
48970,0.010287
48980,0.010395
48990,0.010323
49000,0.010492
49010,0.010383
49020,0.010333
49030,0.010253
49040,0.010303
49050,0.010312
49060,0.010357
49070,0.010284
49080,0.010356
49090,0.010317
49100,0.010386
49110,0.010471
49120,0.01027
49130,0.010379
49140,0.010344
49150,0.010287
49160,0.010374
49170,0.010403
49180,0.010402
49190,0.010457
49200,0.010435
49210,0.01033
49220,0.010532
49230,0.010336
49240,0.010398
49250,0.01034
49260,0.01044
49270,0.010437
49280,0.01037
49290,0.010365
49300,0.01037
49310,0.010339
49320,0.010337
49330,0.010587
49340,0.010382
49350,0.0104
49360,0.010389
49370,0.010417
49380,0.010353
49390,0.010418
49400,0.010378
49410,0.010379
49420,0.010429
49430,0.010609
49440,0.011375
49450,0.011337
49460,0.010586
49470,0.010418
49480,0.010416
49490,0.010738
49500,0.010449
49510,0.010418
49520,0.010554
49530,0.010407
49540,0.010609
49550,0.010452
49560,0.010428
49570,0.010506
49580,0.010498
49590,0.010397
49600,0.010398
49610,0.010434
49620,0.010421
49630,0.010439
49640,0.01043
49650,0.010665
49660,0.010402
49670,0.010424
49680,0.010465
49690,0.010448
49700,0.01045
49710,0.010515
49720,0.010417
49730,0.010498
49740,0.010447
49750,0.010537
49760,0.010764
49770,0.010569
49780,0.010504
49790,0.010473
49800,0.010416
49810,0.010549
49820,0.010455
49830,0.010465
49840,0.010608
49850,0.010526
49860,0.010461
49870,0.010637
49880,0.010525
49890,0.010451
49900,0.010558
49910,0.010498
49920,0.010479
49930,0.010648
49940,0.010591
49950,0.010465
49960,0.010541
49970,0.01137
49980,0.012018
49990,0.011069
50000,0.010615
50010,0.010493
50020,0.010501
50030,0.01064
50040,0.010534
50050,0.010604
50060,0.010608
50070,0.010566
50080,0.01061
50090,0.010706
50100,0.010534
50110,0.010523
50120,0.01059
50130,0.010568
50140,0.010623
50150,0.010606
50160,0.010545
50170,0.010634
50180,0.01056
50190,0.010666
50200,0.010783
50210,0.010625
50220,0.010688
50230,0.010753
50240,0.010652
50250,0.010524
50260,0.010608
50270,0.010642
50280,0.010566
50290,0.010623
50300,0.01059
50310,0.010768
50320,0.010607
50330,0.01058
50340,0.010609
50350,0.010606
50360,0.010637
50370,0.01062
50380,0.01065
50390,0.010604
50400,0.010668
50410,0.010712
50420,0.010778
50430,0.010862
50440,0.010735
50450,0.010684
50460,0.010717
50470,0.010602
50480,0.01063
50490,0.010637
50500,0.010664
50510,0.010588
50520,0.010818
50530,0.010677
50540,0.012441
50550,0.011467
50560,0.010769
50570,0.010709
50580,0.010695
50590,0.010674
50600,0.010637
50610,0.010729
50620,0.01066
50630,0.011496
50640,0.010746
50650,0.01069
50660,0.010635
50670,0.0107
50680,0.010682
50690,0.010784
50700,0.010685
50710,0.010782
50720,0.010683
50730,0.01063
50740,0.010929
50750,0.01079
50760,0.010712
50770,0.010709
50780,0.010744
50790,0.010666
50800,0.010697
50810,0.010715
50820,0.010696
50830,0.010751
50840,0.010749
50850,0.010921
50860,0.010764
50870,0.010806
50880,0.010692
50890,0.010759
50900,0.010742
50910,0.010746
50920,0.010803
50930,0.010793
50940,0.010746
50950,0.010735
50960,0.011107
50970,0.010776
50980,0.010772
50990,0.010806
51000,0.010724
51010,0.01092
51020,0.010762
51030,0.010729
51040,0.010766
51050,0.010746
51060,0.010748
51070,0.011011
51080,0.010928
51090,0.010769
51100,0.010836
51110,0.010818
51120,0.010711
51130,0.010806
51140,0.010804
51150,0.010985
51160,0.010825
51170,0.010838
51180,0.010997
51190,0.010827
51200,0.010873
51210,0.010823
51220,0.01085
51230,0.010875
51240,0.01085
51250,0.010829
51260,0.010821
51270,0.010904
51280,0.010868
51290,0.011084
51300,0.010837
51310,0.010821
51320,0.010835
51330,0.010977
51340,0.010816
51350,0.010856
51360,0.010987
51370,0.010854
51380,0.010854
51390,0.010836
51400,0.011128
51410,0.010874
51420,0.010904
51430,0.010841
51440,0.010818
51450,0.010903
51460,0.010969
51470,0.010979
51480,0.010907
51490,0.010845
51500,0.011073
51510,0.011151
51520,0.010927
51530,0.010896
51540,0.010857
51550,0.010894
51560,0.010853
51570,0.011055
51580,0.010877
51590,0.010865
51600,0.010891
51610,0.011194
51620,0.010882
51630,0.010987
51640,0.010923
51650,0.01092
51660,0.010939
51670,0.010968
51680,0.010889
51690,0.010897
51700,0.010967
51710,0.010901
51720,0.011238
51730,0.010982
51740,0.010928
51750,0.010948
51760,0.010895
51770,0.010917
51780,0.010913
51790,0.010953
51800,0.011
51810,0.010906
51820,0.01097
51830,0.011204
51840,0.010922
51850,0.010948
51860,0.01099
51870,0.010963
51880,0.010941
51890,0.011073
51900,0.010891
51910,0.010941
51920,0.010971
51930,0.010967
51940,0.011152
51950,0.010996
51960,0.011047
51970,0.010986
51980,0.010961
51990,0.011031
52000,0.011016
52010,0.011004
52020,0.01101
52030,0.011031
52040,0.011174
52050,0.011163
52060,0.011063
52070,0.010991
52080,0.011109
52090,0.010942
52100,0.01099
52110,0.011071
52120,0.011005
52130,0.010974
52140,0.011012
52150,0.011004
52160,0.011297
52170,0.011079
52180,0.01112
52190,0.010991
52200,0.011064
52210,0.011077
52220,0.011013
52230,0.011062
52240,0.011181
52250,0.011009
52260,0.011077
52270,0.011453
52280,0.011032
52290,0.011103
52300,0.011073
52310,0.0111
52320,0.011029
52330,0.011097
52340,0.011033
52350,0.011098
52360,0.011154
52370,0.011117
52380,0.011297
52390,0.011117
52400,0.011159
52410,0.011372
52420,0.011072
52430,0.011084
52440,0.011132
52450,0.011142
52460,0.011099
52470,0.011138
52480,0.011344
52490,0.011284
52500,0.011101
52510,0.011174
52520,0.011156
52530,0.01117
52540,0.011207
52550,0.011114
52560,0.011082
52570,0.011142
52580,0.011101
52590,0.011413
52600,0.011131
52610,0.011066
52620,0.011134
52630,0.011234
52640,0.01114
52650,0.011205
52660,0.011218
52670,0.011155
52680,0.011092
52690,0.011249
52700,0.011304
52710,0.011103
52720,0.011165
52730,0.011118
52740,0.011154
52750,0.011218
52760,0.011117
52770,0.011112
52780,0.011249
52790,0.011171
52800,0.011205
52810,0.01142
52820,0.011247
52830,0.011284
52840,0.011179
52850,0.011167
52860,0.011172
52870,0.011184
52880,0.011189
52890,0.011234
52900,0.011222
52910,0.011148
52920,0.011369
52930,0.011272
52940,0.011275
52950,0.011163
52960,0.011313
52970,0.011216
52980,0.011231
52990,0.011251
53000,0.011206
53010,0.011265
53020,0.011218
53030,0.011385
53040,0.011197
53050,0.011216
53060,0.011271
53070,0.011194
53080,0.011264
53090,0.01125
53100,0.011294
53110,0.011182
53120,0.011287
53130,0.011341
53140,0.01147
53150,0.011283
53160,0.011635
53170,0.011226
53180,0.01137
53190,0.011235
53200,0.011282
53210,0.011307
53220,0.011365
53230,0.011254
53240,0.011294
53250,0.011488
53260,0.011227
53270,0.011378
53280,0.011265
53290,0.011366
53300,0.01136
53310,0.011302
53320,0.011327
53330,0.01133
53340,0.011254
53350,0.011291
53360,0.011569
53370,0.011381
53380,0.011317
53390,0.011317
53400,0.011271
53410,0.011362
53420,0.011347
53430,0.01132
53440,0.011311
53450,0.011335
53460,0.011509
53470,0.011513
53480,0.011365
53490,0.011376
53500,0.011353
53510,0.011345
53520,0.011324
53530,0.011329
53540,0.011421
53550,0.011272
53560,0.011418
53570,0.011644
53580,0.0113
53590,0.011325
53600,0.011405
53610,0.011315
53620,0.011329
53630,0.011362
53640,0.01137
53650,0.011308
53660,0.011387
53670,0.011401
53680,0.011507
53690,0.011371
53700,0.011367
53710,0.01142
53720,0.011362
53730,0.011381
53740,0.011349
53750,0.011428
53760,0.011376
53770,0.011357
53780,0.011445
53790,0.011575
53800,0.011371
53810,0.011415
53820,0.01145
53830,0.011399
53840,0.011474
53850,0.011472
53860,0.011395
53870,0.011405
53880,0.011404
53890,0.011406
53900,0.011679
53910,0.011442
53920,0.011401
53930,0.011459
53940,0.011504
53950,0.011502
53960,0.01142
53970,0.011401
53980,0.011453
53990,0.01146
54000,0.011423
54010,0.011786
54020,0.011506
54030,0.011424
54040,0.011702
54050,0.011543
54060,0.011531
54070,0.011499
54080,0.011518
54090,0.011469
54100,0.011482
54110,0.011529
54120,0.011667
54130,0.011538
54140,0.011457
54150,0.011477
54160,0.011516
54170,0.011477
54180,0.011495
54190,0.011507
54200,0.011562
54210,0.011564
54220,0.011519
54230,0.011685
54240,0.011499
54250,0.01152
54260,0.011564
54270,0.011505
54280,0.011578
54290,0.011511
54300,0.011526
54310,0.011478
54320,0.011505
54330,0.01152
54340,0.011762
54350,0.011528
54360,0.011576
54370,0.011568
54380,0.011473
54390,0.011501
54400,0.011538
54410,0.011574
54420,0.011497
54430,0.011567
54440,0.011672
54450,0.011711
54460,0.01157
54470,0.011586
54480,0.011564
54490,0.011541
54500,0.01163
54510,0.011582
54520,0.011712
54530,0.011554
54540,0.011582
54550,0.011769
54560,0.011681
54570,0.011643
54580,0.011631
54590,0.011578
54600,0.011593
54610,0.011564
54620,0.011716
54630,0.011639
54640,0.011591
54650,0.011565
54660,0.011769
54670,0.011528
54680,0.011617
54690,0.011665
54700,0.01165
54710,0.011613
54720,0.011671
54730,0.011604
54740,0.011586
54750,0.011688
54760,0.011682
54770,0.011798
54780,0.011733
54790,0.01162
54800,0.011639
54810,0.011726
54820,0.011683
54830,0.011632
54840,0.011651
54850,0.011671
54860,0.011607
54870,0.01182
54880,0.011837
54890,0.011775
54900,0.01182
54910,0.011657
54920,0.011866
54930,0.011673
54940,0.011676
54950,0.011723
54960,0.01168
54970,0.011844
54980,0.011792
54990,0.011965
55000,0.011622
55010,0.011743
55020,0.011657
55030,0.011831
55040,0.011729
55050,0.011818
55060,0.011781
55070,0.011761
55080,0.011719
55090,0.011781
55100,0.011972
55110,0.011719
55120,0.011697
55130,0.011712
55140,0.011733
55150,0.011705
55160,0.011772
55170,0.011732
55180,0.011684
55190,0.011687
55200,0.012027
55210,0.012002
55220,0.011713
55230,0.01181
55240,0.01174
55250,0.011692
55260,0.011714
55270,0.011808
55280,0.011793
55290,0.011792
55300,0.011795
55310,0.011782
55320,0.011939
55330,0.011829
55340,0.011784
55350,0.011771
55360,0.011809
55370,0.01182
55380,0.011689
55390,0.01186
55400,0.011801
55410,0.011705
55420,0.011774
55430,0.012036
55440,0.011801
55450,0.011733
55460,0.011821
55470,0.011775
55480,0.011817
55490,0.011826
55500,0.011766
55510,0.011786
55520,0.011903
55530,0.011993
55540,0.012019
55550,0.011817
55560,0.011791
55570,0.011836
55580,0.01182
55590,0.0118
55600,0.011815
55610,0.011821
55620,0.011772
55630,0.011849
55640,0.012015
55650,0.0118
55660,0.011852
55670,0.011819
55680,0.01188
55690,0.011954
55700,0.011934
55710,0.011791
55720,0.011916
55730,0.011887
55740,0.011936
55750,0.012225
55760,0.011953
55770,0.01197
55780,0.011814
55790,0.011843
55800,0.01193
55810,0.011815
55820,0.011942
55830,0.011832
55840,0.014968
55850,0.013222
55860,0.012103
55870,0.011883
55880,0.011915
55890,0.011885
55900,0.011954
55910,0.01195
55920,0.01263
55930,0.012008
55940,0.011886
55950,0.011854
55960,0.011874
55970,0.01215
55980,0.011906
55990,0.012122
56000,0.011872
56010,0.011904
56020,0.011954
56030,0.011898
56040,0.011946
56050,0.011983
56060,0.011908
56070,0.011939
56080,0.012665
56090,0.012943
56100,0.012064
56110,0.01192
56120,0.011895
56130,0.012132
56140,0.011921
56150,0.011934
56160,0.011915
56170,0.012023
56180,0.011953
56190,0.012236
56200,0.011931
56210,0.011999
56220,0.011942
56230,0.011989
56240,0.012074
56250,0.012019
56260,0.012056
56270,0.011964
56280,0.012002
56290,0.011926
56300,0.012262
56310,0.01196
56320,0.01199
56330,0.01202
56340,0.012017
56350,0.012013
56360,0.0119
56370,0.012019
56380,0.011982
56390,0.011991
56400,0.012044
56410,0.012222
56420,0.012022
56430,0.012049
56440,0.011942
56450,0.012164
56460,0.011974
56470,0.012036
56480,0.011943
56490,0.012136
56500,0.012017
56510,0.012166
56520,0.01212
56530,0.012118
56540,0.011988
56550,0.012192
56560,0.012066
56570,0.012212
56580,0.012096
56590,0.012015
56600,0.01204
56610,0.012097
56620,0.01228
56630,0.012321
56640,0.012091
56650,0.012039
56660,0.012135
56670,0.012118
56680,0.012055
56690,0.012043
56700,0.012133
56710,0.01207
56720,0.012118
56730,0.01236
56740,0.012038
56750,0.012092
56760,0.0121
56770,0.012148
56780,0.012161
56790,0.012151
56800,0.0121
56810,0.012135
56820,0.012216
56830,0.012082
56840,0.012297
56850,0.012124
56860,0.012193
56870,0.012053
56880,0.012123
56890,0.012129
56900,0.01209
56910,0.012079
56920,0.012113
56930,0.012129
56940,0.012124
56950,0.012385
56960,0.012198
56970,0.012082
56980,0.012101
56990,0.01235
57000,0.012148
57010,0.012084
57020,0.012101
57030,0.01212
57040,0.012149
57050,0.012133
57060,0.01236
57070,0.012118
57080,0.012189
57090,0.012218
57100,0.012111
57110,0.012265
57120,0.012183
57130,0.012134
57140,0.012204
57150,0.01222
57160,0.012247
57170,0.012303
57180,0.01212
57190,0.012132
57200,0.012335
57210,0.012188
57220,0.01224
57230,0.012184
57240,0.012216
57250,0.012227
57260,0.012153
57270,0.012209
57280,0.012414
57290,0.012225
57300,0.012206
57310,0.012201
57320,0.012213
57330,0.0123
57340,0.012265
57350,0.012237
57360,0.0122
57370,0.012303
57380,0.012188
57390,0.012601
57400,0.012182
57410,0.012218
57420,0.012216
57430,0.012268
57440,0.012184
57450,0.012222
57460,0.012342
57470,0.012221
57480,0.012303
57490,0.012541
57500,0.012471
57510,0.012311
57520,0.012265
57530,0.012228
57540,0.012329
57550,0.012385
57560,0.012261
57570,0.012251
57580,0.012403
57590,0.012351
57600,0.012421
57610,0.012527
57620,0.012326
57630,0.012322
57640,0.012325
57650,0.012237
57660,0.012263
57670,0.012265
57680,0.012255
57690,0.012327
57700,0.012293
57710,0.012464
57720,0.012279
57730,0.01245
57740,0.012344
57750,0.012312
57760,0.0123
57770,0.012388
57780,0.012403
57790,0.012344
57800,0.012341
57810,0.012319
57820,0.012503
57830,0.012356
57840,0.012325
57850,0.012275
57860,0.012409
57870,0.012337
57880,0.012327
57890,0.012315
57900,0.012371
57910,0.012387
57920,0.012425
57930,0.012511
57940,0.012397
57950,0.01235
57960,0.012416
57970,0.012382
57980,0.01232
57990,0.012381
58000,0.012533
58010,0.012337
58020,0.012385
58030,0.012408
58040,0.012562
58050,0.012368
58060,0.012524
58070,0.012362
58080,0.01242
58090,0.012365
58100,0.012368
58110,0.012431
58120,0.012381
58130,0.012386
58140,0.012398
58150,0.012548
58160,0.012435
58170,0.012457
58180,0.01254
58190,0.012383
58200,0.012818
58210,0.012402
58220,0.012417
58230,0.012456
58240,0.012567
58250,0.012384
58260,0.012613
58270,0.01241
58280,0.012406
58290,0.012419
58300,0.012501
58310,0.012388
58320,0.012461
58330,0.012484
58340,0.012439
58350,0.012523
58360,0.012521
58370,0.012649
58380,0.012514
58390,0.012529
58400,0.012492
58410,0.01255
58420,0.012495
58430,0.012475
58440,0.01263
58450,0.012566
58460,0.012572
58470,0.012654
58480,0.012709
58490,0.01251
58500,0.012545
58510,0.012442
58520,0.012567
58530,0.012525
58540,0.012544
58550,0.012477
58560,0.012513
58570,0.012551
58580,0.01278
58590,0.012704
58600,0.012566
58610,0.01257
58620,0.01251
58630,0.012446
58640,0.012457
58650,0.012503
58660,0.012551
58670,0.012502
58680,0.012489
58690,0.012682
58700,0.012495
58710,0.012586
58720,0.012472
58730,0.012589
58740,0.012567
58750,0.012588
58760,0.012633
58770,0.012579
58780,0.012618
58790,0.012645
58800,0.012733
58810,0.012633
58820,0.012609
58830,0.012659
58840,0.012545
58850,0.012578
58860,0.012616
58870,0.012579
58880,0.012511
58890,0.012579
58900,0.012566
58910,0.012777
58920,0.012566
58930,0.012577
58940,0.012565
58950,0.012631
58960,0.012608
58970,0.012672
58980,0.012599
58990,0.012602
59000,0.012799
59010,0.012655
59020,0.012894
59030,0.012666
59040,0.012691
59050,0.012592
59060,0.01272
59070,0.012549
59080,0.012711
59090,0.012659
59100,0.012606
59110,0.0127
59120,0.012601
59130,0.012838
59140,0.012641
59150,0.012726
59160,0.012786
59170,0.012624
59180,0.01271
59190,0.01265
59200,0.012627
59210,0.012651
59220,0.012743
59230,0.012697
59240,0.012905
59250,0.012708
59260,0.012661
59270,0.012687
59280,0.012642
59290,0.012661
59300,0.01267
59310,0.012641
59320,0.012698
59330,0.012644
59340,0.012731
59350,0.012776
59360,0.012848
59370,0.012841
59380,0.01271
59390,0.01271
59400,0.01272
59410,0.012705
59420,0.012672
59430,0.012673
59440,0.012681
59450,0.012718
59460,0.012949
59470,0.012739
59480,0.012711
59490,0.012748
59500,0.012746
59510,0.012741
59520,0.012745
59530,0.012807
59540,0.012715
59550,0.012743
59560,0.012989
59570,0.012888
59580,0.012773
59590,0.012793
59600,0.012802
59610,0.012866
59620,0.012896
59630,0.012738
59640,0.012718
59650,0.012721
59660,0.012781
59670,0.01298
59680,0.012959
59690,0.01273
59700,0.012713
59710,0.012808
59720,0.012743
59730,0.012776
59740,0.01275
59750,0.012793
59760,0.01283
59770,0.012746
59780,0.013122
59790,0.012694
59800,0.012727
59810,0.012817
59820,0.012821
59830,0.012797
59840,0.012775
59850,0.01274
59860,0.0128
59870,0.012754
59880,0.012766
59890,0.01298
59900,0.012795
59910,0.012927
59920,0.012891
59930,0.012831
59940,0.01284
59950,0.012805
59960,0.012859
59970,0.012817
59980,0.012858
59990,0.012802
60000,0.013086
60010,0.012835
60020,0.01283
60030,0.012849
60040,0.012808
60050,0.012793
60060,0.01288
60070,0.012893
60080,0.012822
60090,0.012772
60100,0.012999
60110,0.013033
60120,0.012873
60130,0.0129
60140,0.012835
60150,0.01292
60160,0.012914
60170,0.012873
60180,0.01294
60190,0.012782
60200,0.012904
60210,0.01289
60220,0.013086
60230,0.012981
60240,0.012863
60250,0.012854
60260,0.012909
60270,0.012886
60280,0.012958
60290,0.012848
60300,0.012878
60310,0.012904
60320,0.012916
60330,0.01309
60340,0.012896
60350,0.012902
60360,0.01293
60370,0.012921
60380,0.013025
60390,0.012921
60400,0.01295
60410,0.013002
60420,0.012934
60430,0.012975
60440,0.013096
60450,0.012904
60460,0.012928
60470,0.012921
60480,0.01298
60490,0.012968
60500,0.012902
60510,0.012886
60520,0.01303
60530,0.012951
60540,0.013253
60550,0.013154
60560,0.013178
60570,0.012966
60580,0.012991
60590,0.013021
60600,0.012908
60610,0.012939
60620,0.01301
60630,0.01297
60640,0.013023
60650,0.013116
60660,0.013168
60670,0.01299
60680,0.013008
60690,0.01308
60700,0.013025
60710,0.013009
60720,0.013033
60730,0.013089
60740,0.013024
60750,0.013036
60760,0.013124
60770,0.012987
60780,0.013063
60790,0.013065
60800,0.013033
60810,0.012978
60820,0.012966
60830,0.013084
60840,0.01299
60850,0.012978
60860,0.013138
60870,0.013128
60880,0.012994
60890,0.013033
60900,0.013057
60910,0.013059
60920,0.013057
60930,0.013065
60940,0.013054
60950,0.013052
60960,0.013149
60970,0.012998
60980,0.013255
60990,0.013029
61000,0.013094
61010,0.013124
61020,0.013119
61030,0.013043
61040,0.013184
61050,0.013055
61060,0.013109
61070,0.013088
61080,0.013018
61090,0.013262
61100,0.013207
61110,0.013122
61120,0.013178
61130,0.013108
61140,0.013106
61150,0.013122
61160,0.013113
61170,0.013092
61180,0.016341
61190,0.013432
61200,0.013254
61210,0.013137
61220,0.013104
61230,0.013073
61240,0.013046
61250,0.01366
61260,0.013079
61270,0.013107
61280,0.013183
61290,0.013057
61300,0.013265
61310,0.013358
61320,0.013435
61330,0.013071
61340,0.013174
61350,0.013156
61360,0.013061
61370,0.013081
61380,0.013138
61390,0.01307
61400,0.013156
61410,0.013192
61420,0.013316
61430,0.01317
61440,0.013156
61450,0.013206
61460,0.013266
61470,0.013149
61480,0.013223
61490,0.013165
61500,0.013195
61510,0.013113
61520,0.013382
61530,0.013319
61540,0.013239
61550,0.013252
61560,0.013146
61570,0.013166
61580,0.013303
61590,0.013118
61600,0.013262
61610,0.013194
61620,0.013231
61630,0.013437
61640,0.013428
61650,0.013189
61660,0.0133
61670,0.013347
61680,0.013215
61690,0.013207
61700,0.013246
61710,0.013165
61720,0.013222
61730,0.0132
61740,0.013439
61750,0.013382
61760,0.013207
61770,0.013231
61780,0.013274
61790,0.013312
61800,0.013245
61810,0.013303
61820,0.013315
61830,0.013261
61840,0.013222
61850,0.013423
61860,0.013339
61870,0.013175
61880,0.013349
61890,0.013236
61900,0.013303
61910,0.013363
61920,0.013294
61930,0.013257
61940,0.013321
61950,0.013247
61960,0.013528
61970,0.013295
61980,0.013317
61990,0.013371
62000,0.013246
62010,0.013247
62020,0.013283
62030,0.013333
62040,0.013364
62050,0.01337
62060,0.014083
62070,0.01379
62080,0.013342
62090,0.013345
62100,0.013306
62110,0.013245
62120,0.013339
62130,0.013294
62140,0.013312
62150,0.013325
62160,0.013335
62170,0.013278
62180,0.013502
62190,0.01339
62200,0.01336
62210,0.013326
62220,0.013404
62230,0.013424
62240,0.013359
62250,0.013382
62260,0.013343
62270,0.013321
62280,0.01337
62290,0.013618
62300,0.01338
62310,0.013397
62320,0.013355
62330,0.013406
62340,0.013359
62350,0.013382
62360,0.013317
62370,0.013513
62380,0.01339
62390,0.013408
62400,0.013575
62410,0.01336
62420,0.01346
62430,0.013435
